ImageId,EncodedPixels
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b, 277481 5 277487 1 277495 6 277991 23 278503 24 279015 25 279527 25 280039 26 280552 25 281064 25 281575 26 282087 26 282599 26 283111 26 283624 25 284137 24 284650 23 285163 21 285677 18 286193 12
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b, 261525 1 261528 2 262037 11 262050 1 262546 16 262563 1 263057 26 263567 29 264079 30 264591 29 265102 30 265613 31 266124 32 266636 31 267148 32 267660 31 268171 33 268683 33 269194 33 269706 34 270217 35 270729 34 271241 35 271753 35 272265 35 272777 36 273289 36 273801 36 274313 36 274826 36 275338 36 275852 34 276365 32 276878 30 277391 16 277411 7 277905 13 277924 5 278419 7
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b, 158094 6 158605 8 159117 9 159628 10 160140 11 160652 11 161163 12 161675 12 162187 12 162700 4
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b, 248421 9 248932 10 249444 10 249956 10 250468 10 250980 10 251492 10 252004 10 252517 9 253029 9
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b, 263630 14 264138 1 264140 17 264652 19 265163 20 265674 22 266187 22 266698 24 267210 24 267723 24 268234 25 268746 25 269258 25 269770 25 270282 25 270794 25 271305 26 271818 23 272330 23 272843 21 273366 8
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b, 186855 3 187364 8 187871 14 188383 15 188894 17 189406 18 189917 20 190428 22 190940 22 191452 23 191963 24 192475 24 192987 24 193499 24 194012 23 194524 23 195036 23 195548 24 196061 23 196573 23 197086 22 197598 22 198110 22 198623 20 199136 19 199648 19 200161 17 200674 15 201186 14 201698 12 202212 10
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 171 10 426 12 681 14 937 14 1193 14 1449 15 1705 15 1961 15 2217 15 2474 13 2731 12 2988 10 3245 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 55952 6 56206 10 56460 13 56714 17 56969 18 57223 21 57478 23 57733 25 57988 26 58243 28 58499 28 58755 28 59011 28 59267 28 59523 27 59779 27 60035 26 60292 24 60549 21 60806 19 61063 15
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 37378 5 37633 7 37889 8 38145 9 38401 10 38657 10 38913 11 39169 11 39425 11 39681 11 39937 11 40193 10 40449 10 40705 9 40961 8 41219 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 9377 7 9630 11 9885 13 10140 14 10395 16 10650 17 10906 17 11162 17 11418 16 11674 16 11930 15 12186 15 12442 14 12699 12 12956 10 13213 8 13471 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 3732 4 3986 8 4241 10 4496 11 4751 13 5007 13 5263 13 5519 13 5775 13 6031 12 6287 12 6543 11 6799 11 7056 9 7313 6 7572 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 23880 4 24134 8 24388 12 24643 13 24899 14 25154 15 25410 15 25666 15 25922 15 26178 15 26434 15 26690 14 26947 13 27204 11 27460 10 27717 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18203 7 18457 11 18712 13 18967 14 19222 15 19478 16 19734 15 19990 15 20246 15 20502 14 20759 12 21016 10 21274 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 24880 2 25133 7 25388 9 25643 11 25898 12 26154 13 26410 13 26666 14 26922 14 27178 14 27434 14 27690 13 27946 13 28202 13 28458 12 28714 11 28971 9 29228 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 41899 4 42152 10 42407 12 42662 14 42918 15 43174 15 43430 15 43686 15 43942 15 44199 14 44455 13 44712 12 44969 10 45228 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 7688 5 7942 9 8197 12 8452 14 8708 14 8964 15 9220 15 9476 15 9732 15 9988 14 10244 14 10501 12 10759 9 11016 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 62703 2 62956 12 63211 16 63466 18 63722 19 63977 21 64233 21 64489 21 64745 21 65002 20 65259 19 65516 17
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 31637 5 31891 8 32146 10 32401 12 32657 12 32912 13 33168 14 33424 14 33680 14 33936 14 34192 14 34449 13 34705 13 34961 12 35218 11 35474 10 35731 8 35988 6 36246 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 35662 3 35916 7 36170 10 36426 11 36681 12 36937 12 37193 12 37449 12 37705 11 37962 10 38218 9 38476 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 4409 2 4663 6 4918 8 5174 8 5430 8 5686 8 5942 8 6198 8 6454 8 6711 6 6967 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 38027 5 38282 9 38537 10 38793 11 39049 11 39305 11 39562 9 39820 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 28257 4 28512 7 28767 10 29022 11 29278 12 29534 12 29790 13 30046 13 30302 14 30558 14 30815 13 31071 13 31328 12 31585 10 31842 9 32101 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 60950 4 61203 10 61458 12 61714 13 61969 14 62225 15 62481 14 62737 14 62993 14 63249 13 63506 12 63763 10 64020 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 23446 4 23700 9 23955 11 24210 13 24466 14 24721 15 24977 15 25233 15 25489 15 25746 13 26002 12 26259 10 26517 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 11892 10 12147 14 12402 16 12658 16 12914 17 13170 16 13426 16 13683 15 13940 13 14197 11 14455 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 49937 2 50190 7 50445 9 50700 10 50955 12 51211 12 51467 12 51723 12 51979 12 52235 11 52491 11 52747 10 53004 9 53261 7 53518 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 58602 6 58855 12 59110 15 59365 17 59620 19 59875 21 60131 22 60387 22 60643 22 60899 22 61155 22 61412 20 61669 19 61926 17 62183 14 62442 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 25011 2 25261 11 25515 14 25771 14 26027 15 26283 15 26539 14 26795 14 27052 12 27309 10 27567 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 25708 6 25962 11 26217 13 26473 14 26729 14 26985 15 27241 15 27497 15 27753 15 28010 14 28267 12 28523 12 28780 10 29038 8 29296 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 63588 5 63842 9 64098 9 64354 9 64610 9 64866 9 65122 9 65378 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 59711 4 59965 8 60219 11 60475 11 60730 13 60986 13 61242 13 61498 13 61754 13 62010 12 62267 11 62523 10 62781 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 41604 1 41856 9 42111 11 42367 12 42623 12 42879 12 43136 11 43392 11 43649 10 43907 8 44165 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34875 4 35130 7 35384 9 35639 11 35895 11 36150 12 36406 12 36662 12 36918 11 37174 11 37430 11 37687 9 37944 7 38201 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 56600 4 56853 8 57108 10 57363 12 57618 13 57874 13 58130 13 58386 12 58642 12 58898 11 59155 9 59412 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 40406 5 40660 8 40915 10 41171 10 41427 10 41682 11 41938 11 42194 11 42450 11 42706 11 42963 10 43219 10 43475 10 43732 8 43989 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 17256 5 17510 9 17765 11 18021 12 18277 12 18533 13 18789 13 19045 14 19301 14 19558 13 19814 12 20071 11 20328 9 20586 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 47172 4 47425 9 47681 10 47936 12 48192 12 48448 12 48704 12 48960 12 49216 12 49474 10 49731 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 815 7 1070 9 1326 9 1582 10 1838 10 2094 10 2350 10 2606 9 2862 9 3118 8 3375 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 41024 3 41277 9 41533 10 41789 10 42045 11 42301 11 42557 11 42813 11 43070 9 43327 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 52015 5 52269 8 52525 8 52780 9 53036 9 53292 9 53548 9 53804 9 54061 7 54319 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 29111 1 29365 6 29619 9 29871 14 30126 15 30381 17 30637 17 30893 16 31149 16 31405 15 31661 15 31918 13 32176 10 32434 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 14595 9 14849 12 15105 13 15361 14 15617 14 15873 14 16129 14 16385 14 16641 14 16897 13 17153 12 17409 12 17665 10 17921 9 18177 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 11449 4 11703 8 11959 9 12215 9 12471 10 12727 10 12983 10 13239 9 13496 1 13499 1 13501 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 44106 4 44360 8 44616 9 44871 10 45127 10 45383 10 45639 10 45895 9 46152 8 46410 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 32963 7 33218 10 33473 11 33728 12 33984 12 34240 12 34496 12 34752 11 35008 11 35264 11 35521 9 35777 8 36035 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 60500 4 60754 8 61010 9 61266 9 61522 9 61778 9 62034 9 62290 9 62546 9 62803 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 44347 7 44603 7 44858 9 45114 9 45370 9 45627 8 45883 8 46139 7 46396 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 54740 6 54995 9 55251 10 55507 10 55762 12 56018 12 56274 12 56531 11 56788 9 57046 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 17078 7 17330 13 17584 16 17839 18 18095 18 18350 20 18606 20 18862 19 19118 19 19374 18 19630 17 19886 17 20144 13 20404 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 31209 6 31464 9 31720 10 31976 11 32232 12 32488 12 32744 12 33000 12 33257 11 33515 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 50715 11 50971 12 51227 12 51483 13 51739 13 51996 11 52252 11 52509 10 52765 9 53023 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18051 1 18306 4 18557 10 18813 10 19069 11 19325 11 19580 13 19836 13 20092 13 20348 13 20604 13 20860 13 21117 11 21373 11 21630 9 21887 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 46677 5 46931 8 47186 9 47442 9 47698 9 47953 10 48209 10 48465 10 48721 10 48978 8 49235 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 27405 6 27660 10 27671 3 27914 18 28169 20 28425 21 28681 21 28937 21 29193 21 29449 21 29705 21 29961 20 30217 19 30474 18 30731 16 30989 14 31247 11 31504 10 31761 9 32018 7 32274 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 37576 5 37831 9 38087 10 38343 11 38599 11 38855 11 39111 11 39367 11 39623 11 39880 10 40137 8 40396 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 21602 5 21857 9 22112 11 22368 11 22624 11 22881 10 23137 10 23394 8 23651 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 20176 7 20431 9 20687 9 20942 11 21198 11 21455 10 21711 10 21968 8 22227 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18335 4 18589 8 18845 9 19100 11 19356 12 19612 12 19868 13 20124 13 20380 13 20637 12 20894 10 21151 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 63308 9 63563 10 63819 11 64075 11 64331 10 64587 10 64843 9 65100 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 33763 1 33769 2 34019 10 34275 10 34531 10 34787 10 35043 10 35299 10 35555 10 35811 10 36066 10 36322 10 36578 10 36834 10 37090 9 37347 7 37604 5 37861 2
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 54838 6 55092 10 55347 11 55603 12 55859 12 56115 12 56372 11 56628 11 56884 10 57142 7 57399 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 47400 11 47655 14 47910 15 48166 15 48422 15 48678 14 48934 13 49191 10 49448 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 39473 2 39726 7 39982 8 40237 9 40493 9 40749 10 41006 9 41262 9 41518 9 41775 8 42034 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 15741 4 15995 7 16250 9 16506 9 16761 10 17017 10 17273 10 17529 10 17786 9 18042 9 18299 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 52031 4 52286 8 52541 10 52797 11 53053 11 53309 11 53565 11 53822 11 54078 11 54335 9 54591 9 54848 8 55104 7 55361 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 55843 7 56098 9 56354 9 56610 10 56866 9 57123 8 57380 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18885 6 19141 7 19397 8 19653 8 19908 9 20164 10 20420 9 20675 10 20931 10 21187 8 21444 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34593 7 34847 10 35103 10 35359 11 35615 11 35871 11 36127 11 36383 11 36640 9 36897 7 37154 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 6184 8 6439 9 6695 9 6951 9 7207 8 7463 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 61185 3 61441 5 61697 6 61953 6 62209 6 62465 7 62721 6 62977 6 63233 6 63489 6 63745 6 64001 5 64257 5 64513 5 64769 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 7292 2 7546 6 7801 8 8057 8 8312 9 8568 9 8824 9 9080 9 9337 7 9595 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34835 3 35090 7 35345 9 35601 10 35857 10 36113 11 36369 11 36625 11 36882 10 37139 9 37396 7 37654 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34254 7 34510 7 34766 7 35021 8 35277 8 35533 8 35789 8 36046 7 36302 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 53543 5 53797 7 54052 9 54308 9 54565 8 54821 7 55077 7 55333 6 55592 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 37985 2 38237 8 38492 10 38748 10 39003 11 39259 11 39515 11 39771 11 40028 9 40286 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 126 21 644 23 1163 24 1682 24 2201 24 2720 24 3239 24 3758 24 4278 23 4797 23 5316 23 5836 22 6355 22 6875 21 7394 20 7914 18 8434 16 8954 13 9474 11 9994 9 10515 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 44581 6 45098 9 45615 12 46133 14 46651 15 47169 17 47687 18 48205 19 48724 19 49242 20 49761 20 50279 21 50798 20 51316 21 51834 22 52353 21 52871 22 53390 21 53909 21 54428 20 54947 20 55466 19 55985 18 56504 17 57023 17 57542 16 58061 15 58580 14 59099 14 59618 13 60137 12 60657 11 61177 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 258 12 776 13 1295 14 1813 15 2332 16 2850 17 3369 17 3888 18 4406 19 4925 19 5444 19 5963 19 6482 20 7001 20 7520 19 8039 19 8558 19 9077 19 9596 18 10115 18 10634 18 11153 17 11672 17 12192 15 12711 15 13230 14 13749 13 14269 12 14788 11 15308 9 15828 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 104221 7 104739 9 105257 11 105775 13 106294 14 106812 16 107331 17 107849 18 108368 19 108887 19 109406 20 109925 20 110444 20 110963 21 111482 21 112001 21 112520 22 113039 22 113558 22 114077 23 114597 22 115116 22 115636 21 116155 21 116674 21 117194 20 117713 19 118233 18 118752 17 119272 16 119792 14 120312 12 120833 9
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 1414 28 1932 30 2451 30 2970 30 3489 28 4008 26 4527 25 5046 24 5565 23 6084 22 6603 21 7122 19 7642 17 8164 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 75512 8 76029 13 76547 16 77065 18 77583 20 78102 20 78620 22 79139 23 79658 23 80177 24 80696 24 81215 24 81734 24 82253 25 82772 25 83291 25 83810 26 84329 26 84848 26 85367 26 85886 26 86405 25 86925 24 87444 23 87964 22 88483 22 89003 20 89523 18 90043 17 90563 15 91083 13 91604 10 92125 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 103089 9 103606 14 104123 19 104641 21 105158 25 105676 27 106194 29 106711 31 107230 32 107748 33 108265 36 108784 36 109303 36 109822 36 110341 35 110860 34 111379 34 111898 32 112417 31 112936 29 113455 27 113974 24 114494 20 115014 16
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 27408 10 27924 15 28441 19 28958 22 29475 25 29993 26 30510 28 31028 29 31546 30 32064 31 32582 31 33101 30 33620 29 34139 28 34658 27 35177 26 35696 26 36215 25 36735 22 37255 20 37777 14 38303 1
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 20072 10 20590 13 21107 16 21625 19 22143 20 22661 22 23179 23 23697 25 24215 26 24733 27 25251 28 25769 29 26287 29 26806 29 27325 28 27844 27 28363 26 28882 25 29401 25 29920 24 30439 22 30958 21 31477 20 31997 17 32518 14 33039 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 444 15 961 19 1478 22 1996 24 2513 27 3031 28 3549 29 4067 30 4585 31 5104 31 5623 31 6142 30 6661 30 7180 29 7699 28 8218 26 8738 24 9258 22 9778 20 10299 16 10819 14 11341 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 42406 1 42923 6 43441 8 43958 11 44475 14 44993 16 45511 17 46030 17 46548 18 47066 20 47585 20 48103 21 48621 22 49140 21 49659 21 50178 21 50697 21 51216 20 51735 20 52254 19 52773 19 53292 18 53812 16 54331 15 54851 13 55371 12 55892 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 98159 6 98674 13 99189 18 99705 22 100223 24 100740 27 101258 28 101776 30 102294 31 102813 32 103332 32 103851 32 104370 31 104889 31 105408 30 105927 29 106446 28 106966 26 107487 23 108007 21 108529 16 109050 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 51177 3 51693 9 52208 14 52723 20 53240 22 53758 24 54276 26 54794 27 55312 28 55831 28 56350 27 56869 27 57388 26 57907 26 58426 25 58945 24 59464 24 59983 23 60502 22 61022 21 61542 19 62062 17 62584 12 63105 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 78403 7 78921 10 79438 14 79957 15 80475 17 80994 18 81512 20 82030 21 82549 22 83068 22 83587 23 84106 23 84625 23 85144 24 85663 24 86183 23 86702 23 87221 23 87741 22 88260 21 88779 21 89299 19 89819 17 90338 16 90858 14 91379 11 91898 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 84992 6 85507 12 86022 17 86539 20 87057 21 87575 23 88093 24 88611 26 89129 27 89648 27 90167 27 90686 27 91205 27 91724 27 92243 27 92762 27 93281 27 93800 26 94320 25 94840 23 95361 20 95882 17 96403 14 96924 10 97446 4
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 80950 9 81468 11 81985 14 82502 16 83019 18 83537 20 84056 19 84574 20 85092 21 85610 22 86129 21 86647 22 87165 22 87684 22 88203 21 88722 21 89241 20 89760 19 90279 19 90798 18 91317 17 91836 16 92355 15 92874 15 93393 14 93913 12 94433 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 109680 5 110196 12 110712 18 111230 21 111748 24 112267 25 112786 26 113305 27 113824 27 114343 27 114862 27 115381 27 115900 27 116420 26 116940 24 117461 21 117981 19 118501 17 119022 13 119544 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 123422 8 123939 12 124457 14 124975 16 125493 18 126011 19 126529 21 127048 21 127567 21 128086 21 128605 21 129124 21 129643 20 130163 18 130682 17 131202 15
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 31680 7 32197 11 32715 13 33233 15 33750 17 34268 18 34787 19 35305 20 35823 21 36341 22 36859 23 37377 24 37896 24 38414 24 38932 25 39451 25 39970 24 40489 24 41008 23 41527 22 42046 22 42565 22 43084 21 43603 20 44123 19 44643 16 45162 14 45683 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 69469 7 69987 9 70505 11 71023 13 71542 13 72060 15 72579 16 73097 18 73615 19 74134 20 74653 20 75171 22 75690 22 76209 22 76728 22 77247 22 77766 22 78285 22 78804 22 79323 22 79842 22 80361 21 80880 21 81399 21 81919 19 82438 19 82958 17 83477 17 83997 15 84516 15 85036 13 85556 12 86075 12 86595 10 87114 9 87634 8 88154 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 93200 5 93716 11 94231 17 94746 22 95262 25 95779 27 96296 29 96813 31 97331 32 97848 34 98366 34 98884 34 99401 35 99919 35 100438 33 100957 32 101476 31 101995 29 102514 27 103033 25 103552 22 104071 20 104590 18 105110 14
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 64698 5 65215 9 65732 12 66249 15 66767 16 67284 18 67802 19 68320 20 68838 21 69356 22 69874 22 70392 23 70910 23 71428 23 71947 23 72466 22 72985 21 73504 19 74023 18 74542 16 75061 15 75581 12 76101 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 14712 6 15229 10 15746 14 16264 16 16782 18 17300 20 17819 21 18337 22 18855 23 19374 23 19892 24 20411 25 20929 25 21448 25 21967 25 22486 24 23005 24 23524 23 24043 23 24562 22 25081 21 25601 20 26120 19 26640 17 27160 15 27680 13 28200 10 28721 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 82876 7 83394 9 83911 12 84429 15 84947 17 85465 18 85983 20 86501 22 87019 23 87537 24 88055 25 88574 25 89091 27 89610 27 90129 27 90648 27 91167 27 91686 26 92205 26 92724 25 93243 25 93762 24 94281 24 94800 23 95319 22 95839 20 96359 17 96880 14 97402 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 38028 9 38546 11 39063 15 39580 17 40096 21 40613 23 41131 25 41649 26 42168 26 42686 27 43204 28 43723 28 44242 28 44760 29 45278 29 45797 29 46316 28 46835 28 47355 26 47874 25 48394 23 48914 21 49434 18 49955 14 50477 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 22027 10 22545 12 23063 13 23582 14 24100 16 24618 18 25137 18 25655 19 26174 20 26693 20 27211 21 27730 21 28249 21 28767 23 29286 23 29805 22 30324 22 30843 22 31362 22 31882 20 32401 20 32920 19 33440 18 33959 16 34479 15 34999 14 35519 11 36040 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 36048 7 36566 10 37084 12 37601 15 38119 16 38637 18 39155 19 39673 20 40192 20 40710 21 41229 21 41747 22 42266 21 42784 22 43303 21 43822 21 44341 21 44860 20 45379 20 45898 19 46417 18 46937 16 47457 14 47977 10 48500 3
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 70231 6 70749 8 71268 10 71786 12 72305 13 72823 15 73342 16 73860 17 74379 17 74898 18 75417 18 75936 18 76454 20 76973 20 77491 21 78010 21 78529 21 79048 21 79567 21 80086 20 80605 20 81124 20 81643 20 82162 19 82682 17 83201 17 83721 15 84241 13 84760 13 85280 11 85800 9 86319 8 86840 5
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 116087 6 116602 13 117119 18 117635 23 118152 27 118669 31 119187 34 119704 37 120222 39 120741 41 121260 41 121779 41 122298 41 122817 41 123336 41 123855 41 124374 41 124893 40 125414 37 125934 35 126454 32 126975 29 127496 25 128017 22 128539 15
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 10012 11 10530 13 11048 15 11566 16 12084 18 12602 19 13120 20 13638 21 14156 22 14674 22 15193 22 15711 22 16229 23 16748 22 17267 21 17786 21 18305 20 18824 19 19343 19 19862 18 20381 17 20900 15 21419 13 21938 12 22457 11 22978 8 23497 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 41574 8 42091 12 42608 15 43125 17 43643 18 44161 19 44679 20 45198 20 45716 21 46235 21 46754 21 47273 21 47792 20 48311 20 48830 19 49350 17 49869 17 50389 15 50909 13 51429 11 51950 7
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 121207 9 121723 17 122241 20 122759 23 123277 25 123796 26 124315 27 124834 28 125353 29 125872 29 126391 29 126910 30 127430 28 127950 27 128472 23 128993 20 129515 16 130037 11
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 27699 7 28215 11 28733 14 29251 16 29769 18 30287 19 30805 20 31323 21 31842 21 32360 22 32879 22 33397 22 33915 23 34434 22 34953 21 35472 21 35991 20 36510 19 37029 18 37548 18 38067 17 38586 17 39105 16 39625 14 40145 12 40665 10
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f, 40227 8 40744 15 41261 21 41778 25 42295 28 42813 30 43330 32 43848 33 44366 34 44884 35 45403 35 45922 35 46441 35 46960 34 47479 33 47998 32 48518 30 49038 27 49558 25 50078 23 50600 18 51121 13
